example_id                                                                                    | status  | run_time        |
./coradoc-adoc/spec/coradoc/asciidoc/model/document_attributes_spec.rb[1:1:2]                 | passed  | 0.00014 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/document_attributes_spec.rb[1:2:1]                 | passed  | 0.00008 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/document_attributes_spec.rb[1:3:1]                 | passed  | 0.00005 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/document_attributes_spec.rb[1:3:2]                 | passed  | 0.00009 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/document_attributes_spec.rb[1:3:3]                 | passed  | 0.00004 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/document_attributes_spec.rb[1:4:1]                 | passed  | 0.00011 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/document_attributes_spec.rb[1:4:2]                 | passed  | 0.00004 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/document_attributes_spec.rb[1:4:3]                 | passed  | 0.00007 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/document_attributes_spec.rb[1:4:4]                 | passed  | 0.00004 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/document_attributes_spec.rb[1:5:1]                 | passed  | 0.00006 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/document_spec.rb[1:1:1]                            | passed  | 0.0005 seconds  |
./coradoc-adoc/spec/coradoc/asciidoc/model/document_spec.rb[1:1:2]                            | passed  | 0.00023 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/document_spec.rb[1:1:3]                            | passed  | 0.00014 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/document_spec.rb[1:1:4]                            | passed  | 0.00021 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/document_spec.rb[1:2:1]                            | passed  | 0.00025 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/document_spec.rb[1:2:2]                            | passed  | 0.00019 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/document_spec.rb[1:3:1]                            | passed  | 0.00021 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/document_spec.rb[1:3:2]                            | passed  | 0.00024 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/document_spec.rb[1:3:3]                            | passed  | 0.00044 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/document_spec.rb[1:3:4]                            | passed  | 0.00025 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/document_spec.rb[1:4:1]                            | passed  | 0.00041 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/header_spec.rb[1:1:1]                              | passed  | 0.0001 seconds  |
./coradoc-adoc/spec/coradoc/asciidoc/model/header_spec.rb[1:1:2]                              | passed  | 0.00011 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/header_spec.rb[1:1:3]                              | passed  | 0.00022 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/header_spec.rb[1:1:4]                              | passed  | 0.00008 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/header_spec.rb[1:2:1]                              | passed  | 0.00009 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/header_spec.rb[1:2:2]                              | passed  | 0.00007 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/header_spec.rb[1:2:3]                              | passed  | 0.00005 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/header_spec.rb[1:2:4]                              | passed  | 0.00005 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/header_spec.rb[1:2:5]                              | passed  | 0.00007 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/header_spec.rb[1:2:6]                              | passed  | 0.00005 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/image_spec.rb[1:1:1]                               | passed  | 0.00003 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/image_spec.rb[1:1:2]                               | passed  | 0.00003 seconds |
